neuron_id,x,y,z,oob_clipped,structure_id,structure_acronym,source_area,source_layer_raw,source_layer,tL1,tL23,tL4,tL5,tL6,tTotal,aL1,aL23,aL4,aL5,aL6,aTotal,axon_length_file,fT1,fT23,fT4,fT5,fT6,fA1,fA23,fA4,fA5,fA6,dTL1,dTL23,dTL4,dTL5,dTL6,connection_name,direction,expected_source_area,expected_target_area,cluster
233667_289,9515.2001953125,1899.699951171875,2375.219970703125,False,778,VISp5,VISp,5,5,0,3,0,0,0,3,318.0804,287.2418,0.0,0.0,361.6937,967.0159,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,1.0,0.0,0.0,0.0,0.328929855238161,0.2970393764983595,0.0,0.0,0.3740307682634794,0.0,0.0104441623746961,,,0.0,VISp_to_VISli_FF,FF,VISp,VISli,6
221065_082,9286.599609375,1827.1099853515625,2764.219970703125,False,33,VISp6a,VISp,6a,6,0,1,0,1,0,2,0.0,795.5755,198.0889,32.1079,0.0,1025.7723,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.5,0.0,0.5,0.0,0.0,0.7755868432009716,0.1931119606173806,0.0313011961816477,0.0,,0.0012569517286542,0.0,0.0311449830104117,,VISp_to_VISli_FF,FF,VISp,VISli,3
231687_027,9049.33984375,1805.8499755859373,8763.4404296875,False,33,VISp6a,VISp,6a,6,0,0,0,2,0,2,0.0,0.0,0.0,652.6328,829.4358,1482.0686,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4403526260525322,0.5596473739474677,,,,0.0030645103954321,0.0,VISp_to_VISli_FF,FF,VISp,VISli,4
233667_270,9592.400390625,2031.52001953125,2638.719970703125,False,33,VISp6a,VISp,6a,6,0,0,0,0,2,2,0.0,0.0,0.0,0.0,487.4364,487.4364,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0041030993992241,VISp_to_VISli_FF,FF,VISp,VISli,1
221225_016,8617.66015625,1474.6099853515625,8950.2802734375,False,778,VISp5,VISp,5,5,0,0,0,2,0,2,0.0,0.0,0.0,360.0406,0.0,360.0406,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0055549290829978,,VISp_to_VISli_FF,FF,VISp,VISli,4
221365_067,7874.4599609375,970.760009765625,7999.0400390625,False,778,VISp5,VISp,5,5,0,0,0,7,7,14,0.0,0.0,0.0,596.5077,538.9978,1135.5055,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.525323479278612,0.4746765207213879,,,,0.0117349700599003,0.0129870659954456,VISp_to_VISli_FF,FF,VISp,VISli,4
233666_161,9428.1396484375,1164.530029296875,3191.47998046875,False,721,VISp4,VISp,4,4,0,0,0,0,1,1,0.0,0.0,0.0,0.0,337.5225,337.5225,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0029627654452666,VISp_to_VISli_FF,FF,VISp,VISli,1
233666_182,9183.66015625,1678.43994140625,2613.080078125,False,778,VISp5,VISp,5,5,0,0,0,2,6,8,0.0,0.0,0.0,107.347,603.278,710.625,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.1510599824098504,0.8489400175901496,,,,0.0186311680810828,0.009945663524942,VISp_to_VISli_FF,FF,VISp,VISli,1
233666_225,8515.5,1049.3199462890625,3330.8798828125,False,778,VISp5,VISp,5,5,0,1,0,2,7,10,0.0,181.1746,113.3377,526.9135,1405.5974,2227.0232,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.1,0.0,0.2,0.7,0.0,0.0813528121305606,0.0508920158532699,0.2365999150794657,0.6311552569367037,,0.0055195375069132,0.0,0.0037956894253041,0.0049800888931638,VISp_to_VISli_FF,FF,VISp,VISli,1
233667_165,9416.080078125,1319.2900390625,3135.719970703125,False,778,VISp5,VISp,5,5,0,0,0,0,1,1,0.0,0.0,0.0,0.0,56.5109,56.5109,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0176957011833115,VISp_to_VISli_FF,FF,VISp,VISli,1
233667_261,9626.66015625,2015.9000244140625,2468.820068359375,False,778,VISp5,VISp,5,5,7,2,0,1,0,10,1008.3099,565.2206,76.9881,274.7966,0.0,1925.3152,data/axon_length_byNeuron_VISp_to_VISli_FF.csv,0.7,0.2,0.0,0.1,0.0,0.523711597976269,0.2935730211863491,0.0399872706557347,0.1427281101816471,0.0,0.0069423100973222,0.0035384414510016,0.0,0.0036390552139291,,VISp_to_VISli_FF,FF,VISp,VISli,5
221701_056,8847.1396484375,445.4240112304688,3780.52001953125,False,593,VISp1,VISp,1,1,7,7,0,7,1,22,837.1358,3340.5468,0.0,3969.0718,681.7051,8828.459499999999,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.3181818181818182,0.3181818181818182,0.0,0.3181818181818182,0.0454545454545454,0.0948224092776321,0.3783838845270798,0.0,0.4495769392157262,0.0772167669795619,0.008361845234668,0.0020954653292089,,0.0017636365257993,0.0014669099585729,VISp_to_ACAd_FF,FF,VISp,ACAd,3
231687_008,8127.0400390625,794.5700073242188,2787.300048828125,False,593,VISp1,VISp,1,1,9,7,0,5,0,21,1183.658,2027.8371,0.0,1812.2587,187.0352,5210.789000000001,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.4285714285714285,0.3333333333333333,0.0,0.238095238095238,0.0,0.2271552350325449,0.3891612383460546,0.0,0.3477896917338238,0.0358938348875765,0.007603547646364,0.0034519538083211,,0.0027589879965812,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
233795_072,8097.419921875,1000.989990234375,8864.48046875,False,821,VISp2/3,VISp,2/3,2/3,0,0,0,4,0,4,0.0,0.0,0.0,1241.5991,0.0,1241.5991,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0032216518198184,,VISp_to_ACAd_FF,FF,VISp,ACAd,4
221090_098,8028.0,1036.030029296875,3150.840087890625,False,721,VISp4,VISp,4,4,64,3,0,0,0,67,14466.7064,956.6934,0.0,1018.8815,790.6887,17232.969999999998,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.9552238805970148,0.044776119402985,0.0,0.0,0.0,0.8394784184037923,0.0555152942296075,0.0,0.059123964122261,0.0458823232443392,0.0044239509830655,0.0031358008741358,,0.0,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
221417_015,8679.2197265625,1314.199951171875,2751.1201171875,False,721,VISp4,VISp,4,4,1,4,0,0,0,5,461.8539,414.4866,0.0,608.3792,1323.8063,2808.526,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.2,0.8,0.0,0.0,0.0,0.164447080069759,0.1475815427736827,0.0,0.216618681828119,0.4713526953284392,0.0021651868697005,0.0096504929230522,,0.0,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,6
221418_139,8846.0,1040.280029296875,3727.43994140625,False,778,VISp5,VISp,5,5,0,0,0,1,0,1,0.0,0.0,0.0,2094.1232,1662.861,3756.9842,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5573947316573756,0.4426052683426244,,,,0.0004775268236367,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,4
231686_050,8212.7802734375,1147.550048828125,2873.280029296875,False,721,VISp4,VISp,4,4,17,0,0,1,0,18,4799.3498,883.1611,0.0,1351.0434,727.573,7761.1273,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.9444444444444444,0.0,0.0,0.0555555555555555,0.0,0.6183830794786731,0.113792889339671,0.0,0.1740782424738736,0.0937457887077821,0.0035421464799252,0.0,,0.0007401686725977,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
233379_030,8466.240234375,1106.199951171875,8567.900390625,False,721,VISp4,VISp,4,4,3,0,0,0,0,3,1611.7544,217.7587,0.0,565.0227,22.4235,2416.9593,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,1.0,0.0,0.0,0.0,0.0,0.6668521062808133,0.0900961385655108,0.0,0.2337741889158001,0.0092775662378758,0.001861325770229,0.0,,0.0,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
233379_097,8022.14013671875,876.8619995117188,8012.22021484375,False,721,VISp4,VISp,4,4,11,2,0,0,0,13,4283.8552,917.2126,0.0,221.0173,0.0,5422.0851,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.8461538461538461,0.1538461538461538,0.0,0.0,0.0,0.7900752424560802,0.1691623394107185,0.0,0.0407624181332011,0.0,0.0025677805356259,0.0021805195436695,,0.0,,VISp_to_ACAd_FF,FF,VISp,ACAd,5
233379_130,8703.6201171875,1250.3599853515625,8585.919921875,False,721,VISp4,VISp,4,4,28,2,0,0,0,30,7224.2872,1342.4614,0.0,1175.8109,735.0447,10477.6042,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.9333333333333332,0.0666666666666666,0.0,0.0,0.0,0.6894980056604925,0.1281267524879399,0.0,0.1122213511367417,0.0701538907148258,0.0038758149039257,0.0014898007495783,,0.0,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
233666_218,8389.080078125,961.4619750976562,3283.719970703125,False,721,VISp4,VISp,4,4,16,11,0,2,1,30,7156.979,5716.552,0.0,2590.1317,1537.2238,17000.8865,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.5333333333333333,0.3666666666666666,0.0,0.0666666666666666,0.0333333333333333,0.4209768120033035,0.3362502302453463,0.0,0.1523527434878175,0.0904202142635326,0.0022355801239601,0.0019242368476662,,0.0007721615082352,0.0006505233655632,VISp_to_ACAd_FF,FF,VISp,ACAd,5
221090_092,8206.51953125,1279.800048828125,2799.43994140625,False,778,VISp5,VISp,5,5,37,19,0,9,0,65,9394.2215,7186.7741,0.0,4532.2268,1366.9438,22480.1662,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.5692307692307692,0.2923076923076923,0.0,0.1384615384615384,0.0,0.4178893259250014,0.3196939931876482,0.0,0.2016100219045533,0.060806658982797,0.0039385913989786,0.0026437452653479,,0.0019857788228956,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
221090_093,8213.01953125,1279.93994140625,2860.179931640625,False,778,VISp5,VISp,5,5,8,4,0,1,1,14,1063.0157,1328.5412,0.0,778.0745,1131.4215,4301.052899999999,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.5714285714285714,0.2857142857142857,0.0,0.0714285714285714,0.0714285714285714,0.2471524356280296,0.3088874354463299,0.0,0.1809032620826403,0.2630568668430003,0.0075257590268892,0.0030108211924477,,0.0012852239727686,0.0008838439078628,VISp_to_ACAd_FF,FF,VISp,ACAd,5
221091_113,8860.259765625,1001.8300170898438,7848.06005859375,False,778,VISp5,VISp,5,5,0,0,0,0,2,2,0.0,0.0,0.0,150.4243,1441.2221,1591.6464,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0945086169893011,0.9054913830106988,,,,0.0,0.001387711165406,VISp_to_ACAd_FF,FF,VISp,ACAd,1
221091_125,8628.2197265625,908.5260009765624,7656.16015625,False,778,VISp5,VISp,5,5,2,1,0,0,0,3,1124.5896,441.1287,0.0,0.0,899.096,2464.8143,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.4562573334632147,0.1789703589434709,0.0,0.0,0.3647723075933144,0.0017784265477824,0.0022669121279118,,,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
221418_131,8277.7001953125,1028.6500244140625,3710.280029296875,False,778,VISp5,VISp,5,5,3,6,0,5,0,14,909.1812,1998.339,0.0,2846.5965,0.0,5754.1167000000005,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.2142857142857142,0.4285714285714285,0.0,0.3571428571428571,0.0,0.158005345981252,0.3472885768896553,0.0,0.4947060771290926,0.0,0.0032996722765494,0.0030024935709106,,0.0017564835760881,,VISp_to_ACAd_FF,FF,VISp,ACAd,3
221418_132,8247.5400390625,955.8759765625,3741.719970703125,False,778,VISp5,VISp,5,5,4,5,0,1,0,10,923.3425,1645.3885,0.0,418.9066,421.6334,3409.271,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.4,0.5,0.0,0.1,0.0,0.2708328261379045,0.4826217980324825,0.0,0.1228727783740277,0.123672597455585,0.0043320869558154,0.0030387960047125,,0.0023871669723036,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,6
221418_135,8415.98046875,946.3720092773438,3769.780029296875,False,778,VISp5,VISp,5,5,11,29,0,4,0,44,1750.0441,7175.8672,0.0,1781.7516,260.7164,10968.3793,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.25,0.6590909090909091,0.0,0.0909090909090909,0.0,0.1595535723313288,0.6542322255394651,0.0,0.162444382279887,0.023769819849319,0.0062855558897058,0.0040413233957283,,0.0022449818481992,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,6
221418_150,8338.7802734375,984.9739990234376,3439.340087890625,False,778,VISp5,VISp,5,5,14,3,0,0,0,17,2493.5545,346.4805,0.0,0.0,0.0,2840.0350000000003,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.8235294117647058,0.1764705882352941,0.0,0.0,0.0,0.8780013274484293,0.1219986725515706,0.0,0.0,0.0,0.0056144752400639,0.0086584959326715,,,,VISp_to_ACAd_FF,FF,VISp,ACAd,5
221477_059,8217.900390625,1229.9200439453125,2898.739990234375,False,778,VISp5,VISp,5,5,93,7,0,8,0,108,24381.9802,3951.5681,0.0,4382.0948,323.7138,33039.3569,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.8611111111111112,0.0648148148148148,0.0,0.074074074074074,0.0,0.7379677598991039,0.1196018467296498,0.0,0.13263256949169,0.0097978238795562,0.0038142923272491,0.0017714486560411,,0.0018256108927629,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
231687_014,8199.9599609375,1165.5899658203125,2940.719970703125,False,778,VISp5,VISp,5,5,54,11,0,2,2,69,14525.797,3466.7196,0.0,1489.8589,770.8002,20253.1757,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.782608695652174,0.1594202898550724,0.0,0.0289855072463768,0.0289855072463768,0.7172108322745653,0.1711691860748534,0.0,0.0735617427147486,0.0380582389358326,0.0037175240711404,0.0031730284733729,,0.0013424090026243,0.0025947061248816,VISp_to_ACAd_FF,FF,VISp,ACAd,5
233379_123,8112.39990234375,1000.7899780273438,8109.85986328125,False,721,VISp4,VISp,4,4,4,1,0,2,0,7,1742.4954,1469.7863,0.0,971.1367,460.4831,4643.901500000001,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.5714285714285714,0.1428571428571428,0.0,0.2857142857142857,0.0,0.3752222996116519,0.3164981643129165,0.0,0.2091208652896707,0.0991586707857606,0.0022955584272991,0.0006803710172016,,0.0020594423009654,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,5
233667_269,9687.240234375,1866.25,2489.860107421875,False,778,VISp5,VISp,5,5,0,1,0,0,0,1,90.095,260.1334,0.0,463.0438,145.9857,959.2578999999998,data/axon_length_byNeuron_VISp_to_ACAd_FF.csv,0.0,1.0,0.0,0.0,0.0,0.0939215616571935,0.2711819209411776,0.0,0.4827104368908508,0.1521860805107782,0.0,0.0038441814853455,,0.0,0.0,VISp_to_ACAd_FF,FF,VISp,ACAd,6
221057_071,8066.39990234375,719.8900146484375,7946.580078125,False,821,VISp2/3,VISp,2/3,2/3,0,1,2,2,0,5,0.0,23.2236,838.5945,412.7595,0.0,1274.5776,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.2,0.4,0.4,0.0,0.0,0.0182206246210509,0.6579391478400374,0.3238402275389117,0.0,,0.0430596462219466,0.0023849429014857,0.0048454366283513,,VISp_to_VISa_FF,FF,VISp,VISa,2
221057_090,8548.9599609375,650.72802734375,7675.56005859375,False,821,VISp2/3,VISp,2/3,2/3,0,1,1,8,0,10,0.0,763.8537,304.4328,1506.4666,0.0,2574.7531,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.1,0.1,0.8,0.0,0.0,0.2966706594119646,0.1182376671378704,0.585091673450165,0.0,,0.0013091512157367,0.0032847971703443,0.0053104396738699,,VISp_to_VISa_FF,FF,VISp,VISa,4
221057_098,8167.419921875,680.760009765625,7893.39990234375,False,821,VISp2/3,VISp,2/3,2/3,3,17,5,12,0,37,566.2229,4447.2653,586.1129,3219.4951,36.9946,8856.0908,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.081081081081081,0.4594594594594595,0.1351351351351351,0.3243243243243243,0.0,0.0639359862931848,0.502170246492956,0.0661818982253434,0.3635345631280113,0.0041773058605045,0.0052982668132991,0.0038225738410523,0.0085307796501322,0.0037272925186312,0.0,VISp_to_VISa_FF,FF,VISp,VISa,3
221057_107,8877.919921875,455.447998046875,7493.2998046875,False,593,VISp1,VISp,1,1,9,13,1,2,0,25,1041.9147,3618.1484,234.4497,698.0988,164.0266,5756.6382,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.36,0.52,0.04,0.08,0.0,0.1809936049133676,0.6285175955647169,0.0407268429688702,0.1212684861800069,0.0284934703730382,0.0086379432020682,0.0035929980097002,0.0042653072279469,0.0028649239907016,0.0,VISp_to_VISa_FF,FF,VISp,VISa,6
221057_155,9513.8603515625,732.5180053710938,7577.47998046875,False,821,VISp2/3,VISp,2/3,2/3,1,7,0,5,0,13,106.4666,1293.6812,78.1533,641.1272,543.6645,2663.0928,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0769230769230769,0.5384615384615384,0.0,0.3846153846153846,0.0,0.0399785542584171,0.4857814943587396,0.0293468181056251,0.240745346913934,0.204147786363284,0.0093926170273118,0.0054109157650277,0.0,0.0077987644261544,0.0,VISp_to_VISa_FF,FF,VISp,VISa,3
221057_156,9406.3203125,672.4719848632812,7452.33984375,False,821,VISp2/3,VISp,2/3,2/3,2,5,1,1,0,9,250.4511,986.9364,30.4241,185.7832,0.0,1453.5948,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.172297740745908,0.6789625279341945,0.0209302482369914,0.1278094830829059,0.0,0.0079855907999605,0.0050661825827885,0.0328686797637399,0.0053826180192826,,VISp_to_VISa_FF,FF,VISp,VISa,6
221057_160,9226.1796875,558.114013671875,7285.52001953125,False,821,VISp2/3,VISp,2/3,2/3,0,1,0,0,0,1,0.0,43.0699,0.0,0.0,0.0,43.0699,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.02321807108909,,,,VISp_to_VISa_FF,FF,VISp,VISa,6
221364_052,7840.56005859375,755.1640014648438,8106.85986328125,False,821,VISp2/3,VISp,2/3,2/3,0,3,0,5,1,9,0.0,186.3545,76.8448,1007.4289,360.1765,1630.8047,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,0.0,0.1142715004439219,0.0471207864436495,0.6177495686638627,0.2208581444485657,,0.0160983501874116,0.0,0.0049631294079413,0.0027764165624353,VISp_to_VISa_FF,FF,VISp,VISa,3
221364_080,8055.919921875,817.3759765625,8341.8203125,False,821,VISp2/3,VISp,2/3,2/3,0,0,0,4,0,4,0.0,0.0,0.0,463.1429,0.0,463.1429,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0086366432476887,,VISp_to_VISa_FF,FF,VISp,VISa,4
221364_081,8021.2001953125,829.5040283203125,8383.51953125,False,821,VISp2/3,VISp,2/3,2/3,0,1,0,1,0,2,0.0,26.2757,0.0,11.9916,0.0,38.2673,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.5,0.0,0.5,0.0,0.0,0.6866358483613948,0.0,0.3133641516386053,0.0,,0.0380579775229584,,0.0833917075286033,,VISp_to_VISa_FF,FF,VISp,VISa,3
221364_082,7936.2998046875,890.5679931640625,8422.8203125,False,821,VISp2/3,VISp,2/3,2/3,0,0,1,1,0,2,0.0,0.0,26.9415,167.9057,0.0,194.8472,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.1382698853255269,0.8617301146744731,0.0,,,0.0371174581964627,0.0059557239569591,,VISp_to_VISa_FF,FF,VISp,VISa,2
221364_083,7840.7998046875,853.7559814453125,8439.7802734375,False,821,VISp2/3,VISp,2/3,2/3,0,1,0,2,0,3,0.0,1.9273,0.0,218.0344,445.3434,665.3051,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0028968664151229,0.0,0.3277209208226421,0.6693822127622349,,0.5188605821615732,,0.0091728644654238,0.0,VISp_to_VISa_FF,FF,VISp,VISa,3
221364_084,7760.93994140625,788.4520263671875,8397.1396484375,False,821,VISp2/3,VISp,2/3,2/3,0,1,0,1,0,2,0.0,86.5731,176.8654,128.4959,0.0,391.9344,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.5,0.0,0.5,0.0,0.0,0.220886709612629,0.4512627623398201,0.3278505280475508,0.0,,0.011550932102466,0.0,0.007782349475742,,VISp_to_VISa_FF,FF,VISp,VISa,3
221364_085,7798.33984375,852.1259765625,8287.5,False,821,VISp2/3,VISp,2/3,2/3,0,5,0,4,0,9,0.0,389.7891,0.0,332.6776,0.0,722.4667,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.5395253511338308,0.0,0.4604746488661692,0.0,,0.0128274495105173,,0.0120236529300439,,VISp_to_VISa_FF,FF,VISp,VISa,3
221364_086,7926.81982421875,684.5780029296875,8393.9599609375,False,593,VISp1,VISp,1,1,2,1,0,0,0,3,157.5744,719.5741,362.5781,0.0,0.0,1239.7266,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1271041534480263,0.580429668928617,0.2924661776233566,0.0,0.0,0.0126924170423622,0.0013897109415138,0.0,,,VISp_to_VISa_FF,FF,VISp,VISa,5
221364_087,7904.97998046875,705.9580078125,8335.8798828125,False,821,VISp2/3,VISp,2/3,2/3,1,2,1,5,0,9,60.7576,87.8178,125.3518,789.6475,129.2061,1192.7808,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.050937774987659,0.0736244245380207,0.1050920672096666,0.6620223095475716,0.1083234237170819,0.0164588463007097,0.0227744261413973,0.0079775479889399,0.0063319392513748,0.0,VISp_to_VISa_FF,FF,VISp,VISa,4
221479_216,8404.3798828125,784.7039794921875,3580.60009765625,False,821,VISp2/3,VISp,2/3,2/3,1,3,2,13,3,22,88.7208,311.5532,29.0951,1680.4633,473.1007,2582.9331,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0454545454545454,0.1363636363636363,0.0909090909090909,0.5909090909090909,0.1363636363636363,0.0343488571190635,0.1206199262381205,0.0112643645319346,0.650602719830413,0.1831641322804683,0.0112713140548777,0.0096291740864802,0.0687400971297572,0.0077359618624221,0.00634114470767,VISp_to_VISa_FF,FF,VISp,VISa,4
221481_118,8002.2998046875,900.6220092773438,8561.4404296875,False,821,VISp2/3,VISp,2/3,2/3,0,0,0,5,0,5,0.0,0.0,0.0,252.4905,102.2489,354.7394,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.711763339510638,0.2882366604893621,,,,0.019802725251049,0.0,VISp_to_VISa_FF,FF,VISp,VISa,4
221481_256,9915.900390625,1616.530029296875,8857.7998046875,False,821,VISp2/3,VISp,2/3,2/3,1,4,0,2,0,7,69.1072,1154.9611,0.0,208.0828,0.0,1432.1510999999998,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.1428571428571428,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0482541262580463,0.8064519868050237,0.0,0.14529388693693,0.0,0.014470272272643,0.0034633201066252,,0.0096115584757606,,VISp_to_VISa_FF,FF,VISp,VISa,3
221481_507,8489.3798828125,960.0159912109376,2939.10009765625,False,821,VISp2/3,VISp,2/3,2/3,1,9,1,0,0,11,102.1322,970.1778,134.7821,199.3486,0.0,1406.4407,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0909090909090909,0.8181818181818182,0.0909090909090909,0.0,0.0,0.0726174946444596,0.6898106688749835,0.095832053210633,0.1417397832699238,0.0,0.0097912313648389,0.0092766501150613,0.0074193828408965,0.0,,VISp_to_VISa_FF,FF,VISp,VISa,6
221481_513,8406.0,873.5120239257812,3012.360107421875,False,821,VISp2/3,VISp,2/3,2/3,0,5,2,6,0,13,0.0,461.2775,330.4519,2774.3963,0.0,3566.1257,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.3846153846153846,0.1538461538461538,0.4615384615384615,0.0,0.0,0.129349759039621,0.0926641200561158,0.7779861209042632,0.0,,0.0108394621458883,0.006052318052945,0.0021626326419192,,VISp_to_VISa_FF,FF,VISp,VISa,3
221481_538,8283.080078125,925.7119750976562,2821.719970703125,False,821,VISp2/3,VISp,2/3,2/3,0,0,0,2,0,2,0.0,0.0,0.0,55.1213,0.0,55.1213,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0362836145011093,,VISp_to_VISa_FF,FF,VISp,VISa,4
221701_039,9446.900390625,651.4619750976562,3797.159912109375,False,821,VISp2/3,VISp,2/3,2/3,10,32,1,5,0,48,916.9658,6394.1066,174.2648,837.6925,0.0,8323.0297,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.2083333333333333,0.6666666666666666,0.0208333333333333,0.1041666666666666,0.0,0.1101721167713723,0.7682426748999828,0.0209376640816264,0.1006475442470186,0.0,0.0109055321365311,0.0050046084624238,0.0057383935252558,0.0059687773258086,,VISp_to_VISa_FF,FF,VISp,VISa,6
221701_057,8969.01953125,561.1859741210938,3994.89990234375,False,821,VISp2/3,VISp,2/3,2/3,0,0,1,0,0,1,0.0,0.0,102.4847,5.2731,0.0,107.7578,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9510652593130148,0.048934740686985,0.0,,,0.00975755405441,0.0,,VISp_to_VISa_FF,FF,VISp,VISa,2
221701_060,9635.7001953125,748.2860107421875,3967.820068359375,False,821,VISp2/3,VISp,2/3,2/3,5,10,2,0,0,17,471.5393,2961.3952,520.0625,1286.1818,977.1229,6216.3017,data/axon_length_byNeuron_VISp_to_VISa_FF.csv,0.2941176470588235,0.5882352941176471,0.1176470588235294,0.0,0.0,0.0758552790319041,0.4763918070450152,0.0836610777755526,0.2069046616575897,0.1571871744899383,0.0106035700523795,0.0033767867253921,0.0038456916236029,0.0,0.0,VISp_to_VISa_FF,FF,VISp,VISa,6
