 ,221057_071,221057_090,221057_098,221057_107,221057_130,221057_150,221057_156,221057_164,221364_052,221364_080,221364_081,221364_082,221364_083,221364_084,221364_085,221364_086,221364_087,221477_061,221479_158,221479_168,221479_216,221481_117,221481_118,221481_230,221481_241,221481_256,221481_507,221481_509,221481_513,221481_515,221481_522,221481_524,221481_538,221701_035,221701_040,221701_057,221701_061,221719_052,221733_181,230011_174,230011_175,230066_121,230066_126,230066_128,230080_262,230114_019,231570_005,231570_006,231570_008,231570_009,231570_011,231685_259,231687_007,231687_008,231687_010,231687_016,231687_029,233285_119,233379_001,233379_033,233379_035,233379_037,233379_047,233379_048,233379_049,233379_050,233379_051,233379_052,233379_111,233379_112,233379_113,233379_114,233379_115,233379_116,233379_117,233379_119,233379_121,233379_122,233379_125,233379_127,233379_129,233379_132,233379_133,233380_037,233668_061,233668_064,233668_076,233668_080,233668_130,233668_170,233668_253,233795_001,233795_003,233795_008,233795_009,233795_012,233795_072,233795_073,233795_074,233795_075,233795_087,233795_089,233795_090,233795_093,233795_094,233795_097,233795_100,233795_102,233795_103,233795_104,233795_106,233795_124,233795_125,221090_095,221090_097,221090_098,221090_102,221091_154,221417_015,221417_016,221417_018,221417_019,221417_043,221418_129,221418_139,221477_060,221478_326,221478_349,221479_159,221479_164,221480_100,221481_197,221481_198,231685_255,231686_050,233379_030,233379_031,233379_039,233379_040,233379_097,233379_103,233379_118,233379_130,233379_136,233379_142,233380_036,233666_204,233666_218,221090_092,221090_093,221090_094,221090_099,221091_125,221417_017,221418_001,221418_127,221418_137,221418_138,221418_150,221426_062,221477_058,221477_059,221479_170,221481_137,221515_017,231685_244,231687_014,233285_248,233379_123,233666_201,221065_082,231687_017,231687_027,233284_183,233285_047,221225_016,221226_014,221226_023,221365_065,221365_066,221365_067,221365_068,221365_069,221365_070,221365_073,221426_061,231687_001,231687_002,231687_003,231687_004,231687_006,231687_012,231687_013,233285_008,233285_040,233285_245,233285_246,233666_214,233667_280,233795_131,221536_025,221536_026,221536_032,221536_033,221536_034,221538_015,221719_054,233281_123,233285_001,233285_006,233285_038,233285_039,233285_045,233666_207
="SSp-bfd1",="0",="308.0926",="0",="1055.7243",="0",="0",="361.8698",="0",="48.2421",="0",="0",="56.4478",="12.3579",="0",="0",="0",="0",="0",="43.2441",="404.4184",="39.4846",="0",="0",="79.1466",="0",="136.0125",="1310.1622",="0",="277.3756",="0",="229.0603",="0",="0",="0",="17.7203",="25.1481",="0",="423.0096",="0",="0",="0",="0",="0",="0",="0",="513.2035",="0",="0",="0",="793.9245",="74.2289",="0",="0",="0",="0",="0",="0",="0",="1307.8516",="0",="0",="1221.4069",="0",="0",="427.7434",="581.0473",="57.1862",="2547.5627",="0",="0",="337.7347",="0",="0",="0",="4383.603",="0",="249.0718",="270.3465",="1084.3925",="856.0241",="3219.8704",="0",="0",="0",="236.5635",="13411.495",="0",="0",="0",="93.433",="876.7815",="745.0009",="0",="0",="108.9792",="1610.6698",="112.2028",="0",="0",="0",="0",="112.1552",="0",="106.3533",="0",="0",="0",="0",="0",="0",="0",="0",="303.5438",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="461.4412",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2129.0161",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3210.9629",="4921.5344",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-bfd2/3",="0",="593.9729",="0",="672.913",="999.1847",="0",="2596.3334",="0",="2472.9189",="0",="0",="453.481",="3839.2094",="405.8823",="0",="0",="0",="0",="3452.1629",="4593.9439",="4328.3017",="0",="0",="449.3484",="981.3965",="1577.4395",="7468.4274",="0",="2041.2819",="0",="3620.1747",="0",="0",="0",="1367.7403",="588.3684",="0",="3233.3239",="169.7953",="0",="0",="0",="0",="0",="0",="1830.0338",="0",="340.8514",="0",="2311.5935",="1854.2411",="0",="0",="0",="0",="1092.42",="0",="0",="5071.3533",="40.7186",="479.0301",="1015.3227",="0",="0",="5228.6447",="1071.4933",="779.9747",="5783.698",="377.5119",="6.2054",="2069.2443",="0",="0",="0",="1481.3919",="0",="369.2055",="2107.8927",="5202.4524",="3516.6171",="4031.7416",="0",="0",="0",="389.4275",="11499.6922",="0",="0",="80.0598",="2849.778",="1008.5226",="2476.5375",="0",="0",="0",="2519.9817",="1423.7294",="0",="0",="0",="116.2095",="3095.0196",="0",="3329.5184",="0",="0",="0",="0",="1023.7704",="0",="0",="306.3654",="3810.1249",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1385.9667",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="141.7744",="0",="0",="5150.387",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2892.4477",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="262.787",="349.7328",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISrl1",="0",="544.8534",="2154.8147",="157.9747",="0",="0",="704.1351",="0",="60.1499",="662.8714",="629.9209",="1493.7926",="350.0236",="218.814",="27.6312",="1706.7486",="326.8337",="746.8571",="687.7372",="105.1603",="611.218",="673.5011",="71.6576",="573.0108",="11.7021",="573.2925",="0",="154.2478",="59.1541",="223.6411",="0",="43.547",="17.3606",="0",="5.7656",="0",="318.2341",="324.9414",="2431.799",="1475.7555",="813.7755",="0",="0",="0",="0",="2158.3093",="61.33",="807.7075",="0",="497.895",="953.0183",="2170.3633",="1933.4146",="646.4011",="4592.43",="385.3835",="32.7659",="275.7172",="424.5977",="32.7993",="181.1836",="691.2526",="95.5175",="0",="48.702",="0",="132.0173",="155.8556",="640.016",="0",="5503.8565",="342.7536",="118.1498",="0",="4046.6851",="78.279",="3781.3155",="150.0944",="0",="45.9952",="62.4933",="0",="0",="1270.746",="0",="3513.6462",="0",="0",="68.4794",="103.5724",="518.8835",="0",="0",="0",="0",="165.3081",="3257.1564",="2853.9365",="2327.0111",="2044.6004",="0",="0",="278.3158",="293.6552",="0",="0",="0",="0",="320.5017",="0",="4089.8006",="2916.5294",="221.1405",="0",="0",="0",="0",="220.2424",="585.2678000000001",="154.9047",="160.166",="0",="0",="0",="0",="300.9359",="0",="488.4827",="0",="467.9458",="771.7567",="650.8379",="1369.5936",="57.104",="0",="0",="28.3398",="1076.2896",="0",="310.6875",="0",="0",="0",="0",="2204.1903",="0",="758.476",="1057.5436",="468.5259",="59.6582",="268.1597",="10312.012200000001",="0",="12.7894",="1043.8799",="0",="0",="0",="2212.0623",="886.164",="885.7687",="0",="320.4957",="1501.1048",="28.6922",="0",="3659.2206",="0",="2654.5279",="1176.1358",="105.5872",="0",="0",="2886.9085",="5038.9702",="197.2717",="0",="0",="0",="0",="0",="0",="123.4476",="0",="0",="1258.0914",="1100.1987",="0",="0",="273.8709",="0",="84.2322",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISam6a",="0",="0",="337.8137",="69.1474",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="50.6257",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="35.7768",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="85.5194",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="70.6958",="0",="0",="72.9632",="0",="197.3233",="0",="22.5584",="0",="0",="0",="0",="0",="354.7163",="0",="0",="552.3524",="0",="0",="0",="0",="0",="472.0146",="0",="197.0558",="0",="0",="34.935",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="976.2427",="0",="362.2259",="0",="0",="0",="71.6075",="0",="0",="0",="31.36",="423.8111",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="45.9357",="396.6669",="332.9272",="0",="267.2681",="0",="771.9415",="0",="295.3101",="0",="0",="0",="318.6555",="0",="503.9147",="221.7802",="0",="0",="0",="0",="0",="0",="1042.4678",="1389.0643",="0",="195.58",="0",="0",="141.4905",="0",="731.6957",="102.9355",="739.8853",="34.9642",="0",="374.0319",="0",="312.3896",="107.6344",="0",="0",="0",="0",="586.6891",="112.9167",="0",="0",="0",="0",="0",="0",="415.8276",="0",="0",="0",="780.6742",="0",="0",="0",="0",="483.7931",="97.9848",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISl6a",="0",="0",="847.5609",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="228.8067",="0",="0",="0",="0",="0",="0",="347.2583",="0",="0",="0",="0",="0",="0",="323.613",="0",="0",="0",="0",="0",="0",="646.3033",="582.1553",="870.0612",="487.8404",="209.8832",="0",="0",="0",="216.1705",="254.165",="179.6584",="0",="0",="69.9321",="0",="0",="0",="0",="0",="888.3396",="0",="34.2455",="0",="0",="73.9993",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="729.0069",="0",="413.197",="787.5515",="1044.157",="30.7901",="0",="0",="0",="0",="0",="215.4456",="0",="519.4995",="0",="0",="0",="0",="0",="0",="1110.109",="293.5414",="541.5684",="240.3989",="0",="289.6152",="0",="393.2877",="0",="244.1173",="0",="0",="0",="42.6889",="0",="0",="0",="828.2313",="413.5051",="0",="135.7075",="827.9877",="1235.6446",="0",="42.336",="0",="875.1871000000001",="0",="168.3009",="316.6394",="0",="0",="372.0345",="359.6583",="0",="0",="0",="0",="337.2898",="0",="0",="0",="1294.2747",="0",="0",="179.2989",="1249.0124",="101.0129",="159.2303",="118.5629",="0",="0",="0",="408.6833",="0",="0",="0",="1273.7175",="0",="0",="952.6319",="0",="0",="0",="1707.1737",="0",="0",="0",="577.7005",="1068.406",="132.3789",="954.4276",="3538.1602",="16.0923",="0",="0",="313.3128",="83.9178",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="426.8977",="0",="0",="0",="0",="0",="0",="0",="0",="403.4112",="0",="26.3825",="0",="0",="0",="0"
="VISpm6a",="0",="0",="220.0246",="654.6203",="0",="0",="0",="247.2513",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="53.482",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="400.4071",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1781.5838",="3.8473",="0",="0",="0",="0",="0",="470.6113",="0",="0",="0",="0",="347.5751",="0",="0",="0",="219.8155",="0",="0",="0",="0",="0",="0",="1.7712",="0",="0",="154.2477",="0",="200.8604",="0",="0",="0",="0",="0",="0",="0",="194.3005",="0",="0",="700.9906",="0",="0",="0",="0",="0",="47.0805",="0",="1205.0157",="0",="0",="713.7842",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="56.8995",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="751.8748",="0",="602.9443",="0",="97.3171",="0",="402.859",="0",="0",="18.0912",="48.7493",="497.6971",="0",="0",="0",="0",="0",="207.8471",="306.7289",="0",="278.2972",="0",="0",="314.7699",="88.1341",="475.3454",="725.6276",="320.2493",="0",="575.6867",="0",="235.7556",="114.4892",="0",="0",="163.4512",="0",="169.7714",="0",="12.1164",="0",="0",="0",="446.5631",="645.6653",="386.0163",="1408.643",="0",="658.0699",="394.4664",="0",="1751.1492",="0",="229.7714",="36.8621",="414.7055",="0",="423.54220000000004",="361.9955",="0",="986.7041",="612.1221",="0",="0",="0",="0",="403.6558",="388.3921",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="538.1365",="0",="0",="0",="95.7653",="519.9084",="610.5515",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISa1",="0",="0",="566.2229",="1041.9147",="0",="0",="250.4511",="0",="0",="0",="0",="0",="0",="0",="0",="157.5744",="60.7576",="0",="0",="0",="88.7208",="0",="0",="0",="0",="69.1072",="102.1322",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="842.4799",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="26.4598",="0",="0",="986.4096",="0",="0",="564.454",="0",="0",="184.133",="0",="0",="596.8082",="259.9672",="474.9406",="944.6234",="0",="0",="0",="0",="0",="0",="0",="0",="0",="225.3628",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="668.9364",="699.8031",="0",="0",="23.904",="0",="0",="143.3435",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="76.084",="0",="2349.2618",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="327.3799",="279.6694",="0",="0",="379.5053",="669.4545",="0",="863.3288",="0",="966.7707",="737.4422",="0",="0",="0",="0",="0",="0",="0",="2381.0342",="0",="0",="0",="0",="248.2907",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="302.2693",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISa6a",="0",="0",="36.9946",="164.0266",="0",="0",="0",="0",="360.1765",="0",="0",="0",="445.3434",="0",="0",="0",="129.2061",="0",="0",="251.7593",="473.1007",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="91.9558",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="109.29",="0",="0",="0",="0",="215.5482",="0",="0",="0",="56.628",="0",="0",="561.0962",="0",="0",="481.9809",="0",="103.3766",="1207.5542",="0",="0",="0",="0",="0",="0",="0",="0",="0",="128.2039",="0",="0",="1084.8717",="0",="0",="0",="0",="0",="157.3691",="0",="351.7882",="122.9411",="0",="261.7018",="0",="0",="0",="0",="667.0999",="0",="0",="0",="563.1117",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="260.3538",="0",="0",="711.6093",="0",="0",="477.6042",="0",="0",="0",="0",="732.3601",="0",="0",="0",="0",="0",="0",="0",="0",="1565.6986",="0",="1032.7384",="0",="0",="0",="0",="625.7553",="0",="0",="363.9188",="0",="5.5283",="812.8617",="0",="0",="1049.2035",="0",="0",="0",="0",="0",="0",="0",="0",="0",="265.5818",="1386.6611",="0",="1015.5774",="0",="0",="500.9347",="0",="674.9202",="73.3031",="0",="0",="0",="497.4994",="0",="0",="125.8581",="0",="0",="0",="0",="12.8049",="90.5672",="174.6408",="0",="0",="0",="0",="259.3987",="31.3482",="0",="0",="497.1453",="211.8156",="0",="0",="95.1851",="0",="270.5249",="0",="0",="0",="0",="0",="0",="0",="0",="0",="95.1449",="0",="0",="0",="0",="353.3399",="0",="0"
="RSPagl2/3",="0",="0",="0",="33.6213",="0",="0",="0",="55.9271",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="91.5465",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="352.3897",="157.1138",="0",="0",="0",="0",="0",="0",="200.3207",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="667.8709",="0",="4466.3306",="0",="2824.7234",="3047.4696",="1324.0775",="0",="0",="0",="0",="551.7962",="0",="0",="0",="0",="0",="1096.5786",="0",="0",="736.9588",="0",="102.4602",="0",="0",="2297.4778",="179.2932",="104.3269",="0",="15.7742",="0",="0",="448.9323",="0",="1708.7796",="0",="0",="2070.5017",="0",="18743.0513",="0",="5982.2543",="2603.0326",="604.1556",="6657.9657",="4373.4884",="785.7275",="300.992",="3515.2969999999996",="2886.2751",="0",="497.2893",="11205.1413",="1410.703",="0",="1420.2017",="3706.9096",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPagl5",="0",="0",="0",="480.4377",="0",="0",="256.3196",="616.8241",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="38.0502",="808.4124",="254.5878",="0",="0",="0",="0",="1061.0162",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="51.1786",="52.4204",="0",="136.5915",="0",="0",="0",="139.7572",="0",="0",="0",="0",="168.7054",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="420.7762",="0",="1924.2271",="0",="304.611",="193.6498",="221.2279",="0",="0",="0",="0",="2542.649",="0",="0",="0",="0",="0",="549.0537",="0",="0",="1391.1225",="0",="315.5079",="0",="0",="1444.173",="211.897",="0",="0",="667.553",="0",="0",="0",="0",="0",="0",="0",="1119.3206",="0",="3555.15",="523.1114",="560.148",="1862.0087",="0",="1175.2493",="1862.0379",="53.6594",="414.0195",="711.7342",="961.0384",="0",="646.1327",="2976.6865",="975.9514",="0",="774.2932",="690.4679",="516.2507",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISrl6a",="0",="0",="0",="277.2757",="97.3719",="0",="0",="0",="311.6767",="0",="0",="438.265",="354.6085",="188.5754",="0",="0",="647.0344",="1619.1824",="0",="16.79",="0",="140.8999",="0",="177.3991",="0",="731.1093",="58.6085",="416.4888",="0",="0",="0",="0",="95.169",="0",="541.7854",="144.2385",="347.3035",="258.4388",="0",="497.4043",="0",="0",="442.8492",="561.3379",="0",="0",="0",="0",="0",="479.595",="0",="0",="376.81550000000004",="0",="274.0807",="327.8667",="0",="0",="0",="225.7325",="0",="0",="0",="0",="0",="0",="0",="210.3812",="432.2029",="0",="288.7399",="386.5054",="175.4788",="0",="168.2726",="222.9229",="0",="0",="439.0887",="554.9424",="0",="242.1875",="421.9209",="178.0299",="0",="921.5503",="0",="0",="660.4796",="101.7978",="0",="253.3095",="0",="453.5952",="64.7547",="0",="1054.5866",="193.4622",="0",="108.6961",="0",="0",="474.6237",="125.1109",="2.0276",="493.461",="0",="19.4359",="15.0394",="336.7514",="0",="264.4036",="43.5047",="169.5606",="36.9834",="605.9195",="368.7474",="52.789",="0",="0",="0",="0",="0",="717.8927",="478.7933",="1392.3375",="0",="0",="0",="0",="0",="225.4071",="313.8421",="0",="17.3205",="499.4264",="0",="0",="0",="463.1653",="0",="641.8136000000001",="0",="0",="0",="91.3214",="0",="524.4815",="649.8537",="370.6434",="1009.4670000000001",="1488.8183",="585.9696",="0",="0",="23.4566",="279.6699",="266.0069",="0",="895.2002",="939.1195",="354.6443",="146.1984",="633.9473",="0",="0",="133.4392",="291.533",="0",="111.0928",="635.5514",="3776.7915",="21.4466",="0",="235.9758",="0",="867.6632",="0",="175.3405",="0",="1191.6994",="357.5113",="568.4797",="666.842",="688.1405",="244.4299",="907.0352",="0",="0",="182.7272",="861.0294",="704.0071",="0",="0",="471.0691",="181.71",="0",="69.3072",="687.9738",="224.2398",="149.5648",="0",="0",="0",="0",="452.5085",="0",="0",="0",="1376.7617",="416.6395",="484.2698",="0",="522.0581"
="VISal4",="0",="0",="0",="0",="0",="2761.4672",="0",="1490.1574",="0",="0",="137.1474",="0",="265.6291",="0",="0",="0",="410.367",="0",="689.0212",="36.2735",="0",="40.1856",="0",="0",="219.8548",="0",="18.037",="0",="0",="88.0773",="861.153",="308.4627",="0",="853.3075",="0",="882.6813",="1911.044",="0",="627.0245",="0",="177.3232",="487.501",="253.2881",="0",="185.0342",="0",="162.6595",="37.6083",="1284.681",="0",="49.5105",="1120.8194",="0",="0",="0",="305.4566",="181.2445",="345.4386",="0",="1330.9362",="0",="0",="634.5439",="614.6212",="0",="0",="0",="0",="59.1171",="808.268",="260.3145",="0",="0",="94.1151",="238.7978",="0",="2744.9515",="591.8507",="1475.9495",="1401.9521",="727.8025",="0",="648.8518",="281.6897",="80.5528",="360.5416",="0",="953.2997",="48.7795",="497.7032",="852.4482",="532.5685",="45.7276",="0",="1428.3843",="73.609",="0",="458.0645",="494.6119",="51.4134",="717.1153",="91.9141",="1298.0138",="772.6214",="387.5354",="147.7373",="291.4566",="0",="155.422",="0",="55.5738",="0",="0",="0",="0",="0",="0",="0",="323.8461",="0",="0",="0",="0",="1496.9395",="0",="30.2414",="50.3429",="2.5284",="0",="65.3828",="247.3434",="0",="437.6355",="359.7612",="0",="0",="0",="0",="0",="965.0819",="0",="62.4813",="221.1625",="0",="534.619",="0",="361.385",="473.8523",="434.6402",="0",="447.4253",="250.7303",="0",="0",="206.6642",="889.4792",="25.8592",="0",="1000.1325",="0",="149.2194",="0",="0",="434.2945",="0",="187.242",="563.6598",="0",="0",="121.5333",="1018.1778",="0",="0",="200.2568",="0",="0",="0",="200.2308",="0",="0",="0",="0",="0",="0",="106.2604",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="192.6122",="0",="94.6229",="0",="0",="0",="0"
="VISal5",="0",="0",="0",="0",="0",="1444.0965",="0",="1815.6227",="0",="0",="0",="0",="148.2387",="0",="0",="0",="2446.3964",="10.0356",="342.4514",="303.6747",="0",="92.5594",="0",="428.7757",="1048.9379",="390.7784",="0",="51.3052",="0",="9.5462",="0",="371.7489",="187.9543",="2518.399",="0",="992.3201",="2229.6198",="0",="2063.7076",="183.1709",="842.9718",="2406.0329",="233.0968",="0",="0",="159.9241",="1757.6117",="426.5706",="1132.2068",="0",="0",="2506.9901",="0",="0",="0",="0",="240.7196",="774.4839",="0",="2197.1803",="0",="0",="1273.3537",="1184.792",="0",="0",="0",="0",="410.9733",="1345.2122",="74.0505",="0",="0",="0",="0",="0",="4017.4486",="902.7872",="1550.8774",="1247.3045",="1845.1404",="18.8882",="1418.1364",="1192.4931",="197.4261",="807.828",="0",="2049.3292",="899.9186",="3215.5924",="784.4875",="1621.5623",="0",="0",="2423.3196",="77.6615",="0",="1388.8522",="480.3204",="0",="2403.5876",="1033.1078",="1261.1353",="767.3067",="260.8291",="67.1067",="981.6626",="0",="2373.1098",="1538.9771",="78.383",="0",="608.4119",="0",="0",="0",="0",="0",="671.183",="0",="0",="0",="0",="482.7809",="113.5255",="688.7706",="700.0858",="56.2387",="234.2248",="0",="612.1885",="0",="0",="478.0782",="0",="0",="0",="0",="0",="1876.5296",="0",="0",="0",="49.9985",="90.1377",="0",="330.7421",="886.2871",="1609.8834",="0",="943.5683",="710.1243",="0",="0",="0",="913.0888",="668.1722",="0",="822.5954",="0",="615.0179",="841.2972",="0",="1040.8523",="513.0563",="192.266",="1030.285",="0",="0",="65.247",="661.341",="725.4867",="62.8019",="0",="0",="255.935",="616.3843",="1575.43",="0",="0",="681.5553",="0",="494.9283",="0",="1350.6825",="158.6363",="704.7102",="0",="0",="0",="0",="239.8159",="99.7614",="0",="0",="0",="0",="0",="176.4547",="0",="0",="0",="0",="0",="0",="78.1704",="0",="125.9362",="0",="283.1184",="0",="0",="0",="0"
="VISal6a",="0",="0",="0",="0",="0",="271.6636",="0",="772.2355",="0",="0",="0",="0",="332.4513",="0",="0",="0",="122.7268",="693.015",="0",="0",="0",="0",="0",="158.2753",="0",="0",="0",="0",="0",="0",="100.9963",="0",="0",="209.5051",="0",="182.391",="0",="0",="29.4481",="0",="15.1838",="299.1504",="207.2385",="0",="0",="0",="0",="0",="401.0589",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="444.4106",="0",="0",="503.1938",="0",="0",="0",="0",="0",="263.8108",="495.48",="0",="0",="0",="0",="0",="0",="0",="0",="552.7659",="749.7463",="189.8559",="386.272",="0",="864.1962",="362.7009",="341.3597",="0",="315.0737",="24.3573",="0",="182.8754",="766.8367",="0",="0",="0",="0",="0",="0",="629.6277",="0",="0",="0",="0",="273.3487",="0",="200.9425",="0",="563.818",="56.1415",="89.4324",="0",="0",="0",="124.4887",="0",="0",="0",="0",="83.3477",="0",="0",="0",="0",="550.4492",="98.6921",="0",="0",="0",="134.9063",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="115.2571",="619.9224",="0",="1278.3676",="967.2253000000001",="606.1164",="810.7434",="0",="0",="932.8267",="0",="383.7207",="0",="59.5011",="503.7762",="306.5312",="0",="266.1689",="165.6104",="0",="0",="0",="0",="335.0117",="178.5678",="369.0648",="244.9903",="0",="0",="0",="1109.2927",="0",="102.0357",="0",="906.1894",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="559.1486",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="18.017",="0",="0",="0",="843.5475"
="VISal6b",="0",="0",="0",="0",="0",="42.4223",="0",="508.6699",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="123.612",="0",="0",="0",="0",="0",="0",="84.1789",="0",="0",="166.9525",="0",="0",="0",="0",="0",="0",="0",="0",="77.2218",="0",="0",="0",="0",="0",="177.2503",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="101.9221",="0",="0",="0",="0",="0",="0",="0",="0",="401.1307",="0",="0",="0",="0",="0",="0",="0",="0",="0",="125.9484",="0",="0",="0",="174.6833",="384.9371",="0",="34.9417",="0",="205.5908",="0",="0",="127.4917",="0",="653.2887",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="171.4191",="0",="0",="0",="123.3328",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="218.2286",="0",="0",="0",="442.1253",="78.6933",="0",="0",="0",="0",="27.9578",="0",="0",="0",="0",="0",="267.9247",="0",="0",="0",="0",="0",="0",="0",="61.6829",="0",="80.1001",="0",="0",="0",="19.6975",="38.1517",="11.1439",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="73.9395",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="40.3873"
